state,lga,ward
Lagos,Ibeju/lekki,"S2, (siriwon/igbekodo i)"
Lagos,Ifako-ijaye,Ajegunle/akinde/animashaun
Lagos,Ifako-ijaye,Alakuko/kollington
Lagos,Ifako-ijaye,Fagba/akute road
Lagos,Ifako-ijaye,Ijaiye/agbado/kollington
Lagos,Ifako-ijaye,Ijaiye/ojokoro
Lagos,Ifako-ijaye,Ijaye
Lagos,Ifako-ijaye,Iju isaga
Lagos,Ifako-ijaye,Iju-obawole
Lagos,Ifako-ijaye,New ifako/oyemekun
Lagos,Ifako-ijaye,Old ifako/karaole
Lagos,Ifako-ijaye,Pamada/abule-egba
Lagos,Ikeja,Adekunle vill./adeniyi jones/ogba
Lagos,Ikeja,Airport/onipetesi/inilekere
Lagos,Ikeja,Alausa/oregun/olusosun
Lagos,Ikeja,Anifowoshe/ikeja
Lagos,Ikeja,Gra/police barracks
Lagos,Ikeja,Ipodo/seriki aro
Lagos,Ikeja,Ojodu/agidingbi/omole
Lagos,Ikeja,Oke-ira/aguda
Lagos,Ikeja,Onigbongbon
Lagos,Ikeja,Wasimi/opebi/allen
Lagos,Ikorodu,Aga/ijimu
Lagos,Ikorodu,Agbala
Lagos,Ikorodu,Agura/iponmi
Lagos,Ikorodu,Baiyeku/oreta
Lagos,Ikorodu,Erikorodu
Lagos,Ikorodu,Ibeshe
Lagos,Ikorodu,Igbogbo i
Lagos,Ikorodu,Igbogbo ii
Lagos,Ikorodu,Ijede ii
Lagos,Ikorodu,Ijede j
Lagos,Ikorodu,Imota 1
Lagos,Ikorodu,Imota ii
Lagos,Ikorodu,Ipakodo
Lagos,Ikorodu,Isele i
Lagos,Ikorodu,Isele ii
Lagos,Ikorodu,Isele iii
Lagos,Ikorodu,Isiu
Lagos,Ikorodu,Odogunyan
Lagos,Ikorodu,Olorunda/igbaga
Lagos,Kosofe,Agboyi i
Lagos,Kosofe,Agboyi ii
Lagos,Kosofe,Anthony/ajao estate/mende/maryland
Lagos,Kosofe,Ifako/soluyi
Lagos,Kosofe,Ikosi ketu/mile 12/agiliti/maidan
Lagos,Kosofe,Isheri-olowo-ira/shangisha/magodo phase i & ii
Lagos,Kosofe,Ketu/alapere/agidi/orisigun/kosofe/ajelogo/akanimodo
Lagos,Kosofe,Ojota/ogudu
Lagos,Kosofe,Owode onirin/ajegunle/odo-ogun
Lagos,Kosofe,Oworonshoki
Lagos,Lagos island,Agarawu/obadina
Lagos,Lagos island,Anikantamo
Lagos,Lagos island,Eiyekole
Lagos,Lagos island,Epetedo
Lagos,Lagos island,Idumota/oke
Lagos,Lagos island,Iduntafa
Lagos,Lagos island,Ilupesi
Lagos,Lagos island,Isale-agbede
Lagos,Lagos island,Lafiaji/ebute
Lagos,Lagos island,Oju-oto
Lagos,Lagos island,Oko-awo
Lagos,Lagos island,Oko-faji
Lagos,Lagos island,Olosun
Lagos,Lagos island,Olowogbowo/elegbata
Lagos,Lagos island,Olushi/kakawa
Lagos,Lagos island,Oluwole
Lagos,Lagos island,Onikan
Lagos,Lagos island,Popo-aguda
Lagos,Lagos island,Sandgrouse
Lagos,Lagos mainland,Alagomeji
Lagos,Lagos mainland,Epetedo
Lagos,Lagos mainland,Glover/ebute metta
Lagos,Lagos mainland,Iwaya
Lagos,Lagos mainland,Maroko/ebute metta
Lagos,Lagos mainland,Oko-baba
Lagos,Lagos mainland,Olaleye village
Lagos,Lagos mainland,Otto/iddo
Lagos,Lagos mainland,Oyadiran estate/abule-oja
Lagos,Lagos mainland,Oyingbo market/ebute metta
Lagos,Lagos mainland,Yaba/igbobi
Lagos,Mushin,Alakara
Lagos,Mushin,Babalosa
Lagos,Mushin,Babalosa/idi-araba
Lagos,Mushin,Idi-araba
Lagos,Mushin,Idi-oro/odi-olowu
Lagos,Mushin,Ilasamaja
Lagos,Mushin,Ilupeju
Lagos,Mushin,Ilupeju industrial estate
Lagos,Mushin,Itire
Lagos,Mushin,Kayode/fadeyi
Lagos,Mushin,Mushin/atewolara
Lagos,Mushin,Ojuwoye
Lagos,Mushin,Olateju
Lagos,Mushin,Papa-ajao
Lagos,Ojo,Ajangbadi
Lagos,Ojo,Etegbin
Lagos,Ojo,Iba
Lagos,Ojo,Idoluwo
Lagos,Ojo,Ijanikin
Lagos,Ojo,Ilogbo
Lagos,Ojo,Irewe
Lagos,Ojo,Ojo town
Lagos,Ojo,Okokomaiko
Lagos,Ojo,Sabo
Lagos,Ojo,Tafi
Lagos,Oshodi/isolo,Ajao estate
Lagos,Oshodi/isolo,Ilasamaja
Lagos,Oshodi/isolo,Ishagatedo
Lagos,Oshodi/isolo,Isolo
Lagos,Oshodi/isolo,Mafoluku
Lagos,Oshodi/isolo,Oke-afa/ejigbo
Lagos,Oshodi/isolo,Okota
Lagos,Oshodi/isolo,Orile-oshodi
Lagos,Oshodi/isolo,Oshodi/bolade
Lagos,Oshodi/isolo,Sogunle
Lagos,Oshodi/isolo,Sogunle/alasia
Lagos,Somolu,Abule-okuta/ilaje/bariga
Lagos,Somolu,Alade
Lagos,Somolu,Bajulaiye
Lagos,Somolu,Fola agoro/bajulaiye/igbari-akoka
Lagos,Somolu,Gbagada phase i obanikoro/pedro
Lagos,Somolu,Gbagada phase ii /bariga/apelehin
Lagos,Somolu,Igbobi/fadeyi
Lagos,Somolu,Ilaje/akoka
Lagos,Somolu,Lad-lak/bariga
Lagos,Somolu,Mafowoku/pedro
Lagos,Somolu,Onipanu
Lagos,Somolu,Palmgrove/ijebutedo
Lagos,Surulere,Adeniran/ogunsanya
Lagos,Surulere,Aguda
Lagos,Surulere,Akinhanmi/cole
Lagos,Surulere,Coker
Lagos,Surulere,Igbaja/stadium
Lagos,Surulere,Ijeshatedo
Lagos,Surulere,Ikate
Lagos,Surulere,Iponri housing estate/eric moore
Lagos,Surulere,Itire
Lagos,Surulere,Orile
Lagos,Surulere,Shitta/ogunlana drive
Lagos,Surulere,Yaba/ojuelegba
Nasarawa,Akwanga,Agyaga
Nasarawa,Akwanga,Akwanga east
Nasarawa,Akwanga,Akwanga west
Nasarawa,Akwanga,Ancho nighaan
Nasarawa,Akwanga,Anchobaba
Nasarawa,Akwanga,Andaha
Nasarawa,Akwanga,Gudi
Nasarawa,Akwanga,Gwanje.gwanje
Nasarawa,Akwanga,Moroa
Nasarawa,Akwanga,Ningo / bohar
Nasarawa,Akwanga,Nunku
Nasarawa,Awe,Akiri
Nasarawa,Awe,Azara
Nasarawa,Awe,Galadima
Nasarawa,Awe,Jangaru
Nasarawa,Awe,Kanje/abuni
Nasarawa,Awe,Madaki
Nasarawa,Awe,Makwangiji
Nasarawa,Awe,Ribi
Nasarawa,Awe,Tunga
Nasarawa,Awe,Wuse
Nasarawa,Doma,Agbashi
Nasarawa,Doma,Akpanaja
Nasarawa,Doma,Alagye i
Nasarawa,Doma,Alagye ii
Nasarawa,Doma,Doka i
Nasarawa,Doma,Doka ii
Nasarawa,Doma,Rukubi i
Nasarawa,Doma,Rukubi ii
Nasarawa,Doma,Sarkin dawaki
Nasarawa,Doma,Ungwan madaki
Nasarawa,Karu,Agada/bagaji
Nasarawa,Karu,Aso / kodape
Nasarawa,Karu,Gitata
Nasarawa,Karu,Gurku/kabusu
Nasarawa,Karu,Kafin shanu/betti
Nasarawa,Karu,Karshi i
Nasarawa,Karu,Karshi ii
Nasarawa,Karu,Karu
Nasarawa,Karu,Panda / kare
Nasarawa,Karu,Tattara/kondoro
Nasarawa,Karu,Uke
Nasarawa,Keana,Agaza
Nasarawa,Keana,Aloshi
Nasarawa,Keana,Amiri
Nasarawa,Keana,Giza galadima
Nasarawa,Keana,Giza madaki
Nasarawa,Keana,Iwagu
Nasarawa,Keana,Kadarko
Nasarawa,Keana,Kwara
Nasarawa,Keana,Obene
Nasarawa,Keana,Oki
Nasarawa,Keffi,Ang.rimi
Nasarawa,Keffi,Angwan iya i
Nasarawa,Keffi,Angwan iya ii
Nasarawa,Keffi,Gangare tudu
Nasarawa,Keffi,Jigwada
Nasarawa,Keffi,Keffi town east / kofar goriya
Nasarawa,Keffi,Liman abaji
Nasarawa,Keffi,Sabon gari
Nasarawa,Keffi,Tudun kofa t.v
Nasarawa,Keffi,Yara
Nasarawa,Kokona,Agwada
Nasarawa,Kokona,Amba
Nasarawa,Kokona,Bassa
Nasarawa,Kokona,Dari
Nasarawa,Kokona,Garaku
Nasarawa,Kokona,Hadari
Nasarawa,Kokona,Kofar gwari
Nasarawa,Kokona,Kokona
Nasarawa,Kokona,Koya / kana
Nasarawa,Kokona,Ninkoro
Nasarawa,Kokona,Yelwa
Nasarawa,Lafia,Adogi
Nasarawa,Lafia,Agyaragun tofa
Nasarawa,Lafia,Arikya
Nasarawa,Lafia,Ashigie
Nasarawa,Lafia,Assakio
Nasarawa,Lafia,Bakin rijiya/akurba/sarkin pada
Nasarawa,Lafia,Chiroma
Nasarawa,Lafia,Gayam
Nasarawa,Lafia,Keffin/wambai
Nasarawa,Lafia,Makama
Nasarawa,Lafia,Shabu/kwandere
Nasarawa,Lafia,Wakwa
Nasarawa,Lafia,Zanwa
Nasarawa,Nasarawa,Akum
Nasarawa,Nasarawa,Ara i
Nasarawa,Nasarawa,Ara ii
Nasarawa,Nasarawa,Guto/aisa
Nasarawa,Nasarawa,Kanah/ondo/apawu
Nasarawa,Nasarawa,Laminga
Nasarawa,Nasarawa,Loko
Nasarawa,Nasarawa,Nasarawa central
Nasarawa,Nasarawa,Nasarawa east
Nasarawa,Nasarawa,Nasarawa main town
Nasarawa,Nasarawa,Nasarawa north
Nasarawa,Nasarawa,Odu
Nasarawa,Nasarawa,Tunga/bakono
Nasarawa,Nasarawa,Udenin
Nasarawa,Nasarawa,Udenin gida
Nasarawa,Nasarawa eggon,Agunji
Nasarawa,Nasarawa eggon,Aloce/ginda
Nasarawa,Nasarawa eggon,Alogani
Nasarawa,Nasarawa eggon,Ende
Nasarawa,Nasarawa eggon,Igga/burumburum
Nasarawa,Nasarawa eggon,Ikka wangibi
Nasarawa,Nasarawa eggon,Kagbu wana
Nasarawa,Nasarawa eggon,Lambaga/arikpa
Nasarawa,Nasarawa eggon,Lizzin keffi/ezzen
Nasarawa,Nasarawa eggon,Mada station
Nasarawa,Nasarawa eggon,Nasarawa eggon
Nasarawa,Nasarawa eggon,Ubbe
Nasarawa,Nasarawa eggon,Umme
Nasarawa,Nasarawa eggon,Wakama
Nasarawa,Obi,Adudu
Nasarawa,Obi,Agwatashi
Nasarawa,Obi,Deddere/riri
Nasarawa,Obi,Duduguru
Nasarawa,Obi,Gidan ausa i
Nasarawa,Obi,Gidan ausa ii
Nasarawa,Obi,Gwadenye
Nasarawa,Obi,Kyakale
Nasarawa,Obi,Obi
Nasarawa,Obi,Tudun adabu
Nasarawa,Toto,Bugakarmo
Nasarawa,Toto,Dausu
Nasarawa,Toto,Gadagwa
Nasarawa,Toto,Gwargwada
Nasarawa,Toto,Kanyehu
Nasarawa,Toto,Katakpa i
Nasarawa,Toto,Shafan abakpa i
Nasarawa,Toto,Shafan kwatto i
Nasarawa,Toto,Shege i
Nasarawa,Toto,Toto
Nasarawa,Toto,Ugya
Nasarawa,Toto,Umaisha
Nasarawa,Wamba,Arum
Nasarawa,Wamba,Gitta
Nasarawa,Wamba,Jimiya
Nasarawa,Wamba,Konvah
Nasarawa,Wamba,Kwara
Nasarawa,Wamba,Mangar
Nasarawa,Wamba,Nakere
Nasarawa,Wamba,Wamba east
Nasarawa,Wamba,Wamba west
Nasarawa,Wamba,Wayo
Niger,Agaie,Baro
Niger,Agaie,Boku
Niger,Agaie,Dauaci
Niger,Agaie,Ekobadeggi
Niger,Agaie,Ekossa
Niger,Agaie,Ekowugi
Niger,Agaie,Ekowuna
Niger,Agaie,Etsugaie
Niger,Agaie,Kutiriko
Niger,Agaie,Magaji
Niger,Agaie,Tagagi
Niger,Agwara,Adehe
Niger,Agwara,Agwata
Niger,Agwara,Busuru
Niger,Agwara,Gallah
Niger,Agwara,Kashini
Niger,Agwara,Kokoli
Niger,Agwara,Mago
Niger,Agwara,Papiri
Niger,Agwara,Rofia
Niger,Agwara,Suteku
Niger,Bida,Bariki
Niger,Bida,Ceniyan
Niger,Bida,Dokodza
Niger,Bida,Kyari
Niger,Bida,Landzun
Niger,Bida,Masaba ii
Niger,Bida,Masaba i
Niger,Bida,Masaga i
Niger,Bida,Masaga ii
Niger,Bida,Mayaki ndajiya
Niger,Bida,Nassarafu
Niger,Bida,Umaru majigi ii
Niger,Bida,Umaru/majigi i
Niger,Bida,Wadata
Niger,Borgu,Babanna
Niger,Borgu,Dugga
Niger,Borgu,Kabe/pissa
Niger,Borgu,Karabonde
Niger,Borgu,Konkoso
Niger,Borgu,Malale
Niger,Borgu,New bussa
Niger,Borgu,Riverine
Niger,Borgu,Shagunu
Niger,Borgu,Wawa
Niger,Bosso,Beji
Niger,Bosso,Bosso central i
Niger,Bosso,Bosso central ii
Niger,Bosso,Chanchaga
Niger,Bosso,Garatu
Niger,Bosso,Kampala
Niger,Bosso,Kodo
Niger,Bosso,Maikunkele
Niger,Bosso,Maitumbi
Niger,Bosso,Shata
Niger,Chanchaga,Limawa 'a'
Niger,Chanchaga,Limawa 'b'
Niger,Chanchaga,Makera
Niger,Chanchaga,Minna central
Niger,Chanchaga,Minna south
Niger,Chanchaga,Nassarawa 'a'
Niger,Chanchaga,Nassarawa 'b'
Niger,Chanchaga,Nassarawa 'c'
Niger,Chanchaga,Sabon gari
Niger,Chanchaga,Tudun wada north
Niger,Chanchaga,Tudun wada south
Niger,Edatti,Enagi
Niger,Edatti,Etsu tasha
Niger,Edatti,Fazhi
Niger,Edatti,Gazhe i
Niger,Edatti,Gazhe ii
Niger,Edatti,Gbangban
Niger,Edatti,Gonagi
Niger,Edatti,Guzan
Niger,Edatti,Rokota
Niger,Edatti,Sakpe
Niger,Gbako,Batagi
Niger,Gbako,Batako
Niger,Gbako,Edokota
Niger,Gbako,Edozhigi
Niger,Gbako,Etsu audu
Niger,Gbako,Gbadafu
Niger,Gbako,Gogata
Niger,Gbako,Lemu
Niger,Gbako,Nuwankota
Niger,Gbako,Sammajiko
Niger,Gurara,Bonu
Niger,Gurara,Diko
Niger,Gurara,Gawu
Niger,Gurara,Izom
Niger,Gurara,Kabo
Niger,Gurara,Kwaka
Niger,Gurara,Lambata
Niger,Gurara,Lefu
Niger,Gurara,Shako
Niger,Gurara,Tufa
Niger,Katcha,Badeggi
Niger,Katcha,Bakeko
Niger,Katcha,Bisanti
Niger,Katcha,Dzwafu
Niger,Katcha,Edotsu
Niger,Katcha,Essa
Niger,Katcha,Gbakogi
Niger,Katcha,Kataregi
Niger,Katcha,Katcha
Niger,Katcha,Sidi saba
Niger,Kontagora,Arewa
Niger,Kontagora,Central
Niger,Kontagora,Gabas
Niger,Kontagora,Kudu
Niger,Kontagora,Madara
Niger,Kontagora,Magajiya
Niger,Kontagora,Masuga
Niger,Kontagora,Nagwamatse
Niger,Kontagora,Rafin gora
Niger,Kontagora,Tungan kawo
Niger,Kontagora,Tunganwawa
Niger,Kontagora,Usalle
Niger,Kontagora,Yamma
Niger,Lapai,Arewa/yamma
Niger,Lapai,Birnin maza/tashibo
Niger,Lapai,Ebbo/gbacinku
Niger,Lapai,Evuti/kpada
Niger,Lapai,Gulu/anguwa vatsa
Niger,Lapai,Gupa/abugi
Niger,Lapai,Gurdi/zago
Niger,Lapai,Kudu/gabas
Niger,Lapai,Muye/egba
Niger,Lapai,Takuti/shaku
Niger,Lavun,Batati
Niger,Lavun,Busu/kuchi
Niger,Lavun,Dabban
Niger,Lavun,Dassun
Niger,Lavun,Doko
Niger,Lavun,Egbako
Niger,Lavun,Gaba
Niger,Lavun,Jima
Niger,Lavun,Kusotachi
